datetime	row_index	timestamp_iso	timestamp_unix	prompt_tokens	kv_len	generated_tokens	elapsed_seconds	tokens_per_second	prompt_start_to_prompt_start_seconds	max_context_tokens	max_kv_size	repetition_window	loop_detection_mode	prefill_start_offset	memory_architecture	memory_device_name	memory_max_buffer_length	memory_max_recommended_working_set_size	memory_memory_size	memory_resource_limit	free_bytes	active_bytes	specul_bytes	inactive_bytes	throttle_bytes	wired_bytes	prgable_bytes	faults_bytes	copy_bytes	0fill_bytes	reactive_bytes	purged_bytes	file-backed_bytes	anonymous_bytes	cmprssed_bytes	cmprssor_bytes	dcomprs_bytes	comprs_bytes	pageins_bytes	pageout_bytes
2026-01-28 00:28:24																					28196864	24620417024	0	32400670720	273989632	99434496	12042240	53067776	0	0	18856099840	30417289216	39209582592	19933446144	0	0	212992	0	0	0
2026-01-28 00:28:25																					28196864	24620269568	0	32391331840	273989632	55361536	1359872	43040768	0	0	18856116224	30424793088	39209582592	19933446144	0	0	32768	0	0	0
2026-01-28 00:28:27	17	2026-01-28T06:28:27.078080Z	1769603307.07808	5574	5574	666	18.32520587509498	36.34338432754705	13.893975708168	16384	None	256	cheap	5104	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	1425408	24595562496	0	32863141888	279658496	79511552	1310720	71925760	376832	65536	18764201984	30438866944	39209566208	19933446144	0	0	32768	475136	0	0
2026-01-28 00:28:28																					4358144	24290770944	0	33512112128	249298944	103350272	13877248	152600576	0	32768	18642829312	29967089664	39209533440	19933429760	32768	0	1540096	16384	0	0
2026-01-28 00:28:29																					4571136	24295899136	0	32966754304	257376256	55590912	983040	47759360	0	0	18643058688	29980016640	39209451520	19933347840	81920	0	212992	0	0	0
2026-01-28 00:28:30																					4620288	24343019520	0	32426622976	284590080	53608448	950272	42663936	0	0	18643107840	30521098240	39209451520	19933347840	0	0	16384	0	0	0
2026-01-28 00:28:31																					4669440	24476876800	0	32397279232	294289408	119488512	13369344	65011712	0	933888	18643156992	30548852736	39209451520	19933347840	0	0	262144	0	0	0
2026-01-28 00:28:32																					4751360	24582635520	0	32390922240	297025536	84541440	1310720	71761920	0	0	18643238912	30553980928	39209435136	19933347840	16384	0	49152	0	0	0
2026-01-28 00:28:33																					4784128	24573952000	0	32416514048	294354944	100040704	12107776	53444608	0	0	18643255296	30536466432	39209435136	19933347840	0	0	212992	0	0	0
2026-01-28 00:28:34																					5046272	24469635072	0	32486637568	218021888	109625344	2801664	90308608	0	0	18640437248	30332928000	39209435136	19933347840	0	0	81920	0	0	0
2026-01-28 00:28:35																					5079040	24516378624	0	32414482432	287064064	97402880	12091392	51265536	0	0	18640470016	30404919296	39209435136	19933347840	0	0	212992	0	0	0
2026-01-28 00:28:36																					5079040	24514248704	0	32401833984	287719424	43171840	950272	32636928	0	0	18640470016	30412521472	39209435136	19933347840	0	0	16384	0	0	0
2026-01-28 00:28:37																					5095424	24469979136	0	32399785984	290439168	131022848	12926976	79740928	0	0	18640486400	30319624192	39209435136	19933347840	0	0	245760	0	0	0
2026-01-28 00:28:38																					5095424	24469864448	0	32400244736	289996800	49020928	950272	38780928	0	65536	18640486400	30317068288	39209435136	19933347840	0	0	16384	0	0	0
2026-01-28 00:28:39																					5095424	24408211456	0	32530120704	207896576	94486528	11812864	47841280	0	0	18640584704	30197841920	39209435136	19933347840	0	0	212992	0	0	0
2026-01-28 00:28:40																					5128192	24464392192	0	32415236096	285933568	47546368	524288	38928384	0	16384	18640519168	30314430464	39209418752	19933331456	16384	0	16384	0	0	0
2026-01-28 00:28:41																					5144576	24470241280	0	32446332928	288522240	50151424	950272	39583744	0	0	18640535552	30282792960	39209418752	19933331456	0	0	16384	0	0	0
2026-01-28 00:28:42																					5144576	24468799488	0	32404226048	290062336	140312576	12304384	91127808	0	0	18640535552	30324097024	39209402368	19933331456	16384	0	229376	0	0	0
2026-01-28 00:28:43																					5210112	24468013056	0	32406159360	290373632	55410688	1359872	43384832	0	0	18640584704	30323441664	39209402368	19933331456	0	0	32768	0	0	0
2026-01-28 00:28:44																					5308416	24463966208	0	32421478400	287621120	101793792	11927552	51724288	0	0	18640699392	30309023744	39206928384	19932643328	2473984	0	311296	0	0	0
2026-01-28 00:28:45																					5357568	24458674176	0	32417792000	288702464	49872896	950272	39665664	0	0	18640683008	30308646912	39206912000	19932643328	16384	0	16384	0	0	0
2026-01-28 00:28:46	18	2026-01-28T06:28:46.707175Z	1769603326.707175	6194	6194	656	19.542255708016455	33.56828453180568	18.407636541873217	16384	None	256	cheap	5571	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	5701632	24462196736	0	32858570752	288473088	98582528	12435456	52035584	0	0	18641027072	30301618176	39206912000	19932643328	0	0	229376	0	0	0
2026-01-28 00:28:48																					6324224	24234655744	0	33494925312	252968960	101105664	13385728	153010176	0	0	18641747968	29847535616	39206912000	19932643328	0	0	294912	0	0	0
2026-01-28 00:28:49																					6356992	24220778496	0	33020641280	251641856	76103680	2277376	53821440	0	0	18641780736	29828169728	39206617088	19932528640	294912	0	49152	0	0	0
2026-01-28 00:28:50																					6373376	24288362496	0	32432979968	294518784	105922560	13549568	54362112	49152	3801088	18641797120	30413209600	39206617088	19932528640	0	0	262144	0	0	0
2026-01-28 00:28:51																					6488064	24380833792	0	32438501376	294486016	53248000	950272	42074112	360448	0	18641911808	30407524352	39206617088	19932528640	0	0	16384	0	0	0
2026-01-28 00:28:53																					6488064	24512724992	0	32436174848	296468480	91766784	1720320	76021760	0	0	18641911808	30415405056	39206617088	19932528640	0	0	49152	0	0	0
2026-01-28 00:28:54																					6504448	24516427776	0	32431423488	296697856	91930624	12206080	45465600	0	0	18641911808	30420271104	39206617088	19932528640	0	0	212992	0	0	0
2026-01-28 00:28:55																					6537216	24514691072	0	32447758336	283541504	46972928	950272	36651008	0	0	18641960960	30390845440	39206617088	19932528640	0	0	16384	0	0	0
2026-01-28 00:28:56																					6537216	24511643648	0	32444989440	284606464	98680832	12615680	50806784	0	0	18641960960	30396743680	39206617088	19932528640	0	0	229376	0	0	0
2026-01-28 00:28:57	19	2026-01-28T06:28:57.772598Z	1769603337.772598	6823	6823	312	10.973348791245371	28.43252373868916	19.634164708200842	16384	None	256	cheap	6191	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	6586368	24513789952	0	32444645376	284459008	40484864	0	34619392	0	0	18642010112	30399414272	39206617088	19932528640	0	0	0	0	0	0
2026-01-28 00:28:58																					6963200	24519786496	0	32643530752	334004224	125566976	12369920	79101952	0	0	18642370560	30397612032	39206617088	19932528640	0	0	229376	0	0	0
2026-01-28 00:28:59																					6963200	24491376640	0	32745013248	274677760	67485696	2424832	56393728	0	0	18642386944	30300241920	39206617088	19932528640	0	0	49152	0	0	0
2026-01-28 00:29:00																					7290880	24228315136	0	33042857984	251117568	126074880	14254080	163545088	0	0	18642796544	29840359424	39206486016	19932479488	131072	0	409600	0	0	0
2026-01-28 00:29:01																					7536640	24257232896	0	32475529216	266633216	67665920	950272	52903936	0	0	18643042304	30404657152	39206486016	19932479488	0	0	16384	0	0	0
2026-01-28 00:29:02																					10436608	24339120128	0	32413499392	298287104	129892352	12288000	69124096	0	114688	18646761472	30476271616	39206486016	19932479488	0	0	851968	0	0	0
2026-01-28 00:29:03																					10747904	24510300160	0	32468680704	299581440	84279296	1327104	70189056	0	278528	18647187456	30411505664	39206453248	19932479488	32768	0	32768	0	0	0
2026-01-28 00:29:04																					10780672	24469946368	0	32552763392	219889664	88457216	950272	76546048	0	0	18647203840	30326521856	39206453248	19932479488	0	0	16384	0	0	0
2026-01-28 00:29:05																					10813440	24481120256	0	32457359360	227328000	88883200	11616256	45481984	0	0	18647236608	30419337216	39206453248	19932479488	0	0	212992	0	0	0
2026-01-28 00:29:06																					16515072	24554356736	0	32381255680	289980416	63209472	2392064	46088192	0	0	18652954624	30500831232	39206453248	19932479488	0	0	65536	0	0	0
2026-01-28 00:29:07																					16678912	24532467712	0	32461848576	289947648	91766784	11747328	46448640	0	0	18653118464	30415388672	39206404096	19932463104	49152	0	212992	0	0	0
2026-01-28 00:29:08																					16859136	24498421760	0	32453001216	292306944	87146496	3080192	67469312	0	294912	18653298688	30327177216	39206354944	19932446720	49152	0	98304	0	0	0
2026-01-28 00:29:10																					16826368	24200724480	0	33097662464	197427200	59031552	950272	143392768	0	0	18653380608	29792567296	39205781504	19932168192	573440	0	49152	0	0	0
2026-01-28 00:29:11																					16924672	24303943680	0	32539983872	286883840	95469568	11649024	50741248	0	81920	18653478912	30359355392	39205732352	19932168192	49152	0	212992	0	0	0
2026-01-28 00:29:12																					16924672	24339873792	0	32407912448	304775168	58933248	950272	48627712	0	0	18653478912	30491770880	39205732352	19932168192	0	0	16384	0	0	0
2026-01-28 00:29:13																					16957440	24498782208	0	32564527104	301400064	83083264	1310720	71663616	0	16384	18653544448	30388584448	39205732352	19932168192	0	0	32768	0	0	0
2026-01-28 00:29:14																					17022976	24495439872	0	32509100032	293224448	111624192	12599296	61915136	0	9453568	18653593600	30387798016	39205715968	19932168192	16384	0	229376	0	0	0
2026-01-28 00:29:15																					17022976	24507138048	0	32455278592	282132480	45121536	950272	34947072	0	0	18653593600	30427250688	39205715968	19932168192	0	0	16384	0	0	0
2026-01-28 00:29:16																					17055744	24507580416	0	32470269952	281608192	90079232	12140544	44515328	0	0	18653642752	30409195520	39205715968	19932168192	0	0	212992	0	0	0
2026-01-28 00:29:17																					17055744	24509038592	0	32458178560	281493504	53690368	1720320	40108032	0	0	18653659136	30420910080	39205683200	19932168192	32768	0	49152	0	0	0
2026-01-28 00:29:18																					17055744	24485445632	0	32474103808	280985600	125501440	11862016	80396288	0	0	18653642752	30312202240	39205666816	19932168192	16384	0	212992	0	0	0
2026-01-28 00:29:19	20	2026-01-28T06:29:19.022821Z	1769603359.022821	7116	7116	677	21.17235670844093	31.975656244734235	11.048588375095278	16384	None	256	cheap	6820	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	17268736	24525848576	0	31868338176	278626304	48496640	950272	38797312	0	0	18653839360	30627020800	39205666816	19932168192	0	0	16384	0	0	0
